execution_date,signal_date,ranked_codes
2019-05-06,2019-04-30,128062|128057|123018|113524|128053|123023|128049|128063|123004|113526|113521|123020|113527|113514|123011|123013|127007|128060|128055|113532|128039|128025|127012|123014|123009|123019|110047|128056|113523|113519|128034|110057|128033|113016|113528|128044|128018|123010|127009|123024|113012|110052|128027|123007|123012|110051|128048|128021|110050|123001|113017|110043|113534|128050|113516|113515|128058|113505|110046|127003|113525|123015|123021|128042|123002|110048|113503|113024|110041|113507|113530|113008|113520|113533|123025|110053|113020|128019|113509|113522|123017|128040|110033|113511|127010|128051|110055|127006|110054|128038|113518|128047|113011|110040|127011|127005|110056|113531|110049|128015|113517|128061|113529|128054|113504|123016|128022|128045|113513|128020|110042|113015|123022|110034|128059|128024|113510|123003|113508|113019|113021|113013|110038|128046|128016|128030|128014|128029|128017|128026|110045|113009|113022|128035|110044|128037|128036|128032|128041|128052|113014|113502|128028|127004|127008|128023|128010|110031|128012|128043|128013
2019-05-13,2019-05-10,128053|123018|113514|128064|128049|128050|128062|113521|113527|113526|123013|113025|128057|128056|110047|128060|113532|123023|110058|128055|123011|123001|123004|113523|128025|128034|127007|113528|113524|128018|127012|123020|128033|128048|128044|123015|128063|127003|127009|123019|123024|113519|110050|113515|123014|110052|123012|113516|113534|128039|113026|123010|110046|113016|128015|128058|113505|110057|113533|110033|128027|123009|128021|110053|128054|128040|113520|110043|110040|110041|113525|128042|128065|123021|127005|123016|113510|123025|113017|113507|123007|123002|113011|128019|113012|110051|128061|113529|128047|128026|128038|113020|110054|113531|113530|113511|110055|128051|123017|113008|110042|113504|128045|128059|113517|113024|128022|113019|127006|113015|127010|110048|113509|113508|128024|110049|127011|113513|128016|110056|113522|113503|128020|110034|113518|110045|113021|123022|110038|128029|128014|128046|123003|128017|128041|113013|113009|128030|128035|128052|128037|113022|128036|110044|128043|128032|113502|113014|128028|127004|128023|127008|128010|110031|128012|128013
2019-05-21,2019-05-20,123018|127013|128053|128049|128057|128064|113527|113526|113514|128063|113025|128062|128056|123013|113523|110052|127007|123012|113533|123011|127009|110047|128050|113521|128060|113528|123014|128025|113532|123023|113519|128066|123015|128034|110050|123020|113017|123001|127012|123004|127003|128055|113524|128058|128067|113016|113525|113511|123016|128033|110046|110058|113515|123021|113520|110051|113531|113026|123002|128038|113534|113516|128039|128027|110041|128054|128021|123024|128044|110057|110053|128019|123019|128048|128026|113505|110043|123007|128018|128065|128015|113529|110049|128040|113020|113503|123009|110040|128024|128047|110042|123025|113504|113513|128016|110033|128042|110055|113012|113011|123010|127010|110054|127006|128059|113510|110056|113517|113008|113015|127005|128045|110048|113507|113019|113518|128051|113530|128030|128022|128061|113024|123022|123017|110045|113508|110038|127011|113021|113509|128036|113522|128046|128029|128020|110034|113009|128014|123003|128017|128041|128052|113013|128043|128037|113022|128032|110044|128035|113014|128028|113502|127004|128023|128010|110031|128012|127008|128013
2019-05-31,2019-05-30,128060|123018|128063|113514|128053|113527|128062|128057|128049|128056|128034|113523|128039|113025|113526|123012|128064|123014|123013|113528|128048|110047|128066|127007|123023|113519|113532|128065|113505|128025|123015|128050|113521|123020|113534|113533|113516|128033|123024|127012|113524|128054|110050|110046|128038|113012|123001|127003|110043|123004|110052|123011|113529|128044|110051|113520|128021|113525|113515|128026|110053|128027|113503|113020|128058|113017|127013|123019|113510|128055|113511|110041|110040|113026|128067|110058|123021|128018|113011|128019|110049|113522|110055|110057|128015|113016|128047|110048|123007|128059|128040|113504|110033|123009|113531|113008|123010|110042|123016|123017|128042|127010|110054|113019|128030|127006|128024|128022|123025|127005|127009|128016|113530|123002|110056|113015|113513|128045|128061|123022|113024|113517|128051|113518|110038|113508|113021|110045|128041|127011|113509|128014|128020|128046|128043|123003|128017|128029|128037|113013|113009|110034|128036|113022|113507|128032|128028|128052|110044|128035|113502|127004|113014|128023|128010|110031|127008|128012|128013
2019-06-11,2019-06-10,128060|113535|128057|113526|123018|113523|128034|113505|113025|128049|128053|123012|123015|127007|128063|128062|128038|128025|113525|110052|128048|113527|113521|127003|110047|128056|113514|128039|113516|123013|123014|128055|123023|128065|113519|110041|110046|128066|128050|128026|123001|113511|113528|113533|113520|127012|113020|110050|123011|128064|110051|113017|128033|113515|128044|110043|128027|128054|113529|123004|128058|113534|128067|113524|113008|123016|110049|110053|110058|110040|123007|123021|113510|113011|113504|110055|128019|123024|113532|113026|128018|110042|128015|110033|128021|127009|123019|127013|128047|123009|113503|123025|110048|128059|127010|113016|123002|110057|128024|128016|127005|128042|123010|113522|113531|113507|110054|113517|113015|128040|128061|113530|113508|128022|113513|127006|128045|113024|123017|123022|128017|128051|127011|113021|113019|128020|113012|110045|128036|113518|113509|128030|113013|123020|128014|128046|128043|110038|113022|123003|128029|128041|113009|110034|128035|128052|128037|128032|128028|110044|113502|113014|128023|127004|128010|110031|127008|128012|128013
2019-06-21,2019-06-20,128060|128062|123018|113527|127003|128057|113025|128053|123023|128049|113505|128056|128066|113521|113514|123012|110052|113535|128064|128044|128063|128034|123020|127007|123014|113515|128048|128039|123004|128050|128025|113511|128065|113526|128033|113528|123001|113017|123015|123011|113020|127012|110047|113525|113519|123013|113534|128038|110043|113503|123010|128055|113524|128067|113516|128026|110041|123019|113507|113533|128058|113016|110051|113529|113520|110058|128027|123024|113008|113510|123007|110042|127013|123016|110056|123025|110046|113026|113504|128015|110050|128054|110053|110048|110033|113523|110057|110055|113530|128019|110049|128021|128018|128042|127010|110040|113517|113522|123009|128047|113011|113532|113531|127006|123022|123002|110054|128040|113012|128061|128045|128016|113024|128022|128030|127005|128059|123017|113015|113019|128024|113021|113508|128020|110045|127011|128017|128051|113013|123003|127009|113509|113518|128014|113022|110038|128046|128029|128036|128043|128041|113009|110034|128035|128037|128032|113502|128028|113014|128023|127004|128052|110031|128010|110044|127008|128012|128013
2019-07-11,2019-07-10,113027|128060|113536|113537|128049|123026|113505|128053|128050|113532|113521|123018|123012|123027|123024|123014|128057|113514|113025|128038|113028|128025|128039|123001|123020|128062|128056|128034|113516|113535|110047|128021|110052|128048|113533|128068|113527|128058|128033|123023|127007|113519|123015|110041|128064|128063|128066|128055|113507|113020|123004|123013|110055|123002|110046|127012|113524|113528|123019|128044|123016|113515|127003|123009|110049|113531|128047|110042|123010|123025|127010|110043|110057|113523|113026|113011|113520|110053|113529|128019|113511|113510|113525|128065|113008|110050|128016|128027|110051|110033|113017|113517|123011|113504|113019|128061|110048|113518|127013|110056|127006|128030|128067|128015|128059|123021|128054|123017|128024|127005|113015|113016|128026|123007|113534|128040|128041|113503|110054|110058|113522|128018|113509|123022|110040|113013|128042|128020|113526|113530|128022|128045|113012|113508|113021|127011|127009|110038|110045|128017|113024|128029|128036|113009|123003|128046|128043|128014|113022|128035|128051|110034|128032|128037|128052|110044|128028|113502|128023|113014|127004|127008|110031|128010|128012|128013
2019-07-23,2019-07-22,113027|128060|123028|123026|123024|128053|123027|113505|113537|113025|128038|123012|113536|128069|113514|128025|128034|123020|128064|128039|113521|123019|110047|128049|128057|113533|123010|128044|128066|113507|113532|113503|123014|113516|123015|128048|128050|123018|113028|123001|128056|113538|113527|113519|123013|123004|128068|123023|127003|123025|113524|110052|128041|127012|123011|128019|110043|110046|113526|110041|128033|113523|127007|113520|113528|127010|110055|113535|113026|113515|110050|110049|128055|128058|123016|113525|123009|123002|113016|113020|113511|110053|113008|110033|113510|110051|128047|110042|128027|113011|110057|128063|127013|113529|113531|127006|128030|128065|128016|113017|110040|113509|113522|110048|128021|128020|128061|113019|113517|128062|110054|127005|127009|128040|123021|123022|110056|128024|123017|128026|113015|113504|128059|113534|128045|113518|113012|128067|128018|128015|110058|113021|128036|128017|113508|128043|123007|127011|128022|113013|128014|113024|110038|113530|128042|110045|128029|128051|128046|113009|123003|113022|110034|128052|110044|128032|113502|128037|128035|127004|128028|128023|113014|127008|110031|128010|128012|128013
2019-07-31,2019-07-30,113539|128060|123024|128070|113027|123028|123026|123027|113536|113537|113524|113025|128049|113514|128025|128053|128038|128069|128064|123020|123012|128066|128057|123019|128056|128068|128039|123018|113521|113503|128044|128050|123010|113505|128051|113532|127003|113535|113507|123013|123014|123015|113527|123023|128034|110047|113519|123004|128055|113528|128048|128062|128021|110052|113516|123001|113533|113028|123011|127012|110046|113026|128033|128019|113525|128063|127010|127007|110043|113515|113520|113523|123002|113016|127013|128058|110041|123016|113531|113538|110055|110042|128041|110050|113008|113011|110033|113020|110057|128042|113511|110051|123009|113510|110049|110053|128040|128065|113504|113517|113017|127006|110056|128026|128061|113529|128047|123022|123007|123025|128027|123021|113012|128045|110054|128016|127009|128020|128059|123017|113522|128015|113534|113518|127011|127005|128036|113019|113021|128067|123003|128022|113015|128018|113526|110045|128043|128030|113024|128017|113013|128014|113530|110058|113509|113508|128029|110038|113009|128046|113022|110034|110044|113502|128052|128032|128037|128035|128028|127004|128023|113014|127008|110031|128010|128012|128013
2019-08-13,2019-08-12,113539|128060|123026|113027|123024|113514|113536|123012|128070|123027|128053|128039|123028|128038|113507|128025|128057|123020|128049|113540|127003|113025|123019|123001|128066|128051|128064|113537|110047|128021|128044|128069|113521|123018|123011|128034|123010|123015|113520|123023|113535|113016|128062|113532|128056|123014|113523|123013|128041|128048|123017|128068|128055|123004|128036|128033|113504|110052|128027|113527|113528|113531|127007|110046|113515|128058|113516|127010|127012|113538|113026|123016|113505|113519|113524|113028|113526|110048|113020|123009|110053|128050|113533|113011|110041|113529|110049|128040|110051|123002|110050|128019|110043|127009|113525|128047|128063|113510|113008|123025|128065|123022|113015|110044|128016|110057|110042|110033|113511|128043|113517|127006|123003|110055|128059|113019|128020|113017|128042|128026|128061|110054|128054|128067|127005|123007|113522|123021|113021|128030|127013|110045|110056|113012|128018|110058|128045|113518|128017|113534|127011|128015|128029|113024|128052|113013|113530|128022|113503|110038|110034|113009|113508|128014|113509|128046|113022|128032|113502|127008|128035|128028|113014|128037|128023|127004|110031|128010|128012|128013
2019-08-21,2019-08-20,113539|113027|113541|123026|128070|113514|113536|123028|123027|128049|128060|113527|128069|128053|113540|123019|128057|128025|123012|123024|128064|113521|113537|128039|123020|128068|113507|128066|128063|127003|128038|113025|123018|128056|128034|123010|113535|123011|123023|128051|128044|123015|110047|128036|113532|127007|123014|113524|113523|123004|128021|123013|128055|128027|113019|113538|128048|113016|128054|123009|113520|113516|128050|128058|113528|110052|127010|113505|128033|123017|123022|128040|123016|113026|127012|113015|113526|113531|123021|113028|113504|110050|113525|113511|127009|128042|110049|110041|123003|113529|110057|110043|113008|128026|113011|123002|110033|110051|123001|110053|128019|113519|113515|110046|128065|113020|128047|110055|110054|123025|113533|110042|113518|113510|113017|110048|128067|127013|127006|128016|128020|128061|128030|128043|128041|113517|123007|113503|128015|110045|110056|128059|128018|113522|128029|127005|113021|110058|113534|113530|113012|128017|128045|113024|127011|128022|113013|110038|128052|110044|110034|113509|113508|128014|128062|113009|128046|113022|128035|128032|113502|113014|128023|128037|128028|127004|110031|128010|127008|128012|128013
2019-09-02,2019-08-30,113539|113541|123024|113027|123026|113536|113514|128070|128039|128068|128056|128049|113025|128053|128025|128057|128038|123018|123021|123027|123028|123012|128060|113507|113537|127003|113521|110052|128034|128069|113523|113016|113540|128064|113535|123020|123004|110047|123023|123014|128051|113532|123011|128048|128044|113516|113527|123013|113524|128055|123015|123019|113503|128036|128015|113538|113520|113542|113505|127007|128040|123017|128019|110049|123002|110050|113528|123009|128033|113519|113531|123010|128066|128050|113028|113515|113026|127012|113525|113511|113526|128063|113011|128021|110051|110057|128030|110042|110053|128058|113008|128059|110041|113017|128027|110043|110048|110033|110046|128041|113518|123016|123003|128054|110055|128065|128018|110054|113504|128026|113517|113533|113510|113020|113019|123022|127006|127013|128020|128047|123007|128061|123001|113529|123025|128042|128045|128067|113021|127005|128016|110045|113012|113522|128029|110058|128017|113530|113009|128022|113024|127011|113534|113013|110056|110034|128043|110038|110044|113509|128062|113508|128046|128014|113022|128035|128032|128052|113502|128037|113014|128023|128028|127004|127008|110031|128010|128012|128013
2019-09-11,2019-09-10,113027|113541|113539|113536|113514|123026|123028|128053|123024|128049|128056|128069|113537|128025|113521|123012|128070|128051|123023|113535|128034|128064|123014|123018|123027|123011|127003|113540|113524|123013|113532|123004|113542|110047|128060|113523|128057|128063|113507|123020|113505|128044|113527|123021|113528|123019|128048|128038|123015|113016|123010|113025|128055|128033|128040|128019|113516|128068|113538|123009|128058|127013|113525|128050|123029|113503|128021|128015|113028|113543|123003|113519|113011|113504|110041|123002|128030|110046|110049|113520|110042|127007|110033|110043|123022|110057|113515|110055|123007|128054|110053|128066|110052|128065|123016|113511|123017|128026|113026|110051|113008|127012|128036|113517|113531|128061|110050|113020|110048|113510|113518|128047|128039|110058|128018|110054|128020|123025|113019|128059|113017|113529|127005|128022|113012|127006|128042|113021|113530|128029|128016|128045|113533|128067|110056|113013|128062|127011|128017|113024|110034|113509|110045|113522|113009|113534|128041|110038|113022|113526|113508|128014|128046|128035|110044|128032|113502|128023|128043|113014|128028|128037|127004|110031|128052|127008|128010|128012|128013
2019-09-23,2019-09-20,113539|113541|113027|123021|123011|123030|113536|123028|128073|123026|123024|128025|128049|128066|113537|128039|123012|128053|128057|113521|128070|128056|128038|128072|128040|123018|113514|128069|123027|128034|128071|123023|128051|113540|123013|123015|113535|128055|113505|128068|113528|128048|113025|123020|113542|123019|113523|110047|128064|113516|123004|113532|128063|123003|113524|128030|113507|128033|127003|113538|123010|128036|110046|128060|128058|113527|127007|123016|110052|113515|113504|113011|128019|123022|128054|123007|113543|128021|110055|110050|113520|128020|123017|110049|128050|110048|127012|110041|113525|113511|113016|127013|128044|110053|113008|113026|110042|113510|113020|123029|110051|113519|113522|110043|113531|113028|128061|123009|110033|128015|123014|110057|128059|113518|128042|113530|113517|123025|110054|128065|113019|110058|128026|128029|128018|127005|127006|113017|128022|128016|113503|110056|113021|128067|128017|113509|113529|113533|110034|110045|113012|113024|113009|128035|128045|113013|113534|110038|127011|113526|128041|128062|113022|113508|123002|128014|110044|128046|128023|128032|113014|113502|128037|128043|128028|127004|128052|110031|127008|128010|128012|128013
2019-10-08,2019-09-30,113539|123031|128070|123011|128057|123012|113541|128039|128025|123030|128066|113536|113537|128073|113534|123026|128038|128053|113514|123028|123018|113521|123027|128049|113523|128051|113027|113540|128034|123021|128036|113025|127003|123019|128069|128068|123014|128055|123024|113530|123015|128054|128071|128030|113516|123009|128048|113520|128060|123020|113535|128056|110047|127007|128072|113507|123023|113538|110050|110049|128064|113542|123022|123017|113515|113011|128019|110046|128020|113525|123003|123004|123016|113504|128021|113528|113543|113503|113532|110041|110053|113511|128058|110055|128059|128040|127012|110052|113505|128044|123013|113531|110048|113524|128033|123002|110042|113019|113026|128063|110051|113527|113028|113016|110043|113522|113008|113519|113517|123010|113020|113510|123029|123007|110033|110057|113509|128016|128061|127013|128041|128029|113518|113526|128018|128050|127005|123025|110054|128042|113017|113529|113021|128065|128015|110034|110044|113533|110056|127006|128017|113013|128045|128067|113009|110045|128022|128026|113012|113024|110058|110038|127011|113508|113022|128035|128014|128046|128043|128032|128062|113014|113502|128052|127004|128028|128037|128023|127008|110031|128012|128010|128013
2019-10-11,2019-10-10,123011|123031|113539|123030|123026|113534|113536|128066|113541|128057|128073|128025|123028|128053|123012|113537|113027|113521|128039|128038|113514|128049|113530|123021|128034|113525|123024|123003|113523|123019|113025|128055|128069|128051|123027|113540|123014|128019|127003|128048|128071|113535|128036|128056|123018|113520|113516|128070|127013|123015|123023|123020|113011|113507|123009|128072|128054|128040|128064|113528|110049|123004|128068|110047|113515|113542|110046|113538|113511|128020|123022|128030|127007|123016|110052|128033|123013|113532|113505|128021|113519|128063|110051|113504|128044|123017|113026|128058|110053|128050|113510|110050|110043|123010|113008|113522|113524|123007|127012|113028|128059|123002|113527|110041|113016|113531|113020|110055|113543|113019|110042|110048|113503|123029|110033|110057|128061|128060|113517|113509|123025|128041|128016|113021|113518|113017|128029|128018|128042|110054|128015|127005|128065|127006|110056|113526|110034|128017|128045|110044|113009|110045|128067|113013|113529|128026|113024|113012|127011|110058|128022|110038|113508|113533|113022|127004|128035|128014|128046|128062|128032|113502|113014|128043|128052|128037|128028|128023|127008|110031|128012|128010|128013
2019-10-22,2019-10-21,123011|113539|113530|123026|123030|123031|113536|113027|128066|128025|113514|113534|123021|123028|128053|128073|113507|128057|128038|113521|113541|123015|128071|123027|128049|128055|123024|113540|128069|128039|123014|110046|128070|123019|128034|123012|113025|128048|113515|127013|123023|128036|123016|113516|113011|113523|128051|123020|128074|128056|113520|127012|123013|127003|110047|123003|128059|110050|113532|113537|128019|113511|128021|110053|110049|123010|128064|128030|128041|128068|113543|113028|123018|113535|123004|128040|127007|128044|110041|110052|113505|110043|128020|110048|128050|113519|128063|128033|113524|123002|128058|113528|113019|113503|123022|113008|113020|128061|113542|113016|113021|113026|113504|123009|113518|113538|113525|123017|113531|128060|110055|110051|110033|110042|113522|123029|128072|113009|110057|113527|128016|128054|123007|110054|113517|128018|110044|113510|113017|113544|110034|127005|128065|128015|128029|127006|113509|128067|128042|128045|123025|113526|113013|113012|110058|110045|110056|113529|128026|113024|128017|127011|113508|110038|128022|113533|113022|128035|128014|128046|128032|128052|127004|113502|128043|128037|113014|128062|128023|128028|127008|110031|128010|128012|128013
