date,nav,daily_return,cumulative_return
2018-11-05,0.7304889999999999,0.014964173517719948,-0.26951100000000006
2018-11-06,0.72355,-0.009499116345352165,-0.27645
2018-11-07,0.726186,0.003643148365696902,-0.273814
2018-11-08,0.752389,0.036083042085636396,-0.24761100000000003
2018-11-09,0.749816,-0.0034197735479917224,-0.25018399999999996
2018-11-12,0.780004,0.04026054392010847,-0.21999599999999997
2018-11-13,0.795152,0.019420413228649958,-0.20484800000000003
2018-11-14,0.790458,-0.005903273839467094,-0.209542
2018-11-15,0.8101039999999999,0.02485394543416586,-0.18989600000000006
2018-11-16,0.817509,0.009140801674846877,-0.18249099999999996
2018-11-19,0.8313889999999999,0.016978406353935993,-0.16861100000000007
2018-11-20,0.803119,-0.03400333658491983,-0.19688099999999997
2018-11-21,0.813418,0.01282375339146502,-0.18658200000000003
2018-11-22,0.816325,0.003573808300283421,-0.18367500000000003
2018-11-23,0.766499,-0.061036964444308284,-0.23350099999999996
2018-11-26,0.764959,-0.002009135041272203,-0.23504100000000006
2018-11-27,0.778262,0.017390474522164023,-0.221738
2018-11-28,0.7870820000000001,0.011332944432594694,-0.21291799999999994
2018-11-29,0.758804,-0.035927641592616855,-0.24119599999999997
2018-11-30,0.768911,0.013319645125750457,-0.231089
2018-12-03,0.792787,0.031051708195096728,-0.20721299999999998
2018-12-04,0.802856,0.012700763256713321,-0.19714399999999999
2018-12-05,0.798305,-0.005668513407136477,-0.20169499999999996
2018-12-06,0.787457,-0.013588791251464172,-0.21254300000000004
2018-12-07,0.794134,0.008479193149594222,-0.205866
2018-12-10,0.778562,-0.01960878138953881,-0.22143800000000002
2018-12-11,0.793407,0.019067203382646447,-0.20659300000000003
2018-12-12,0.8007150000000001,0.009210909407151746,-0.19928499999999993
2018-12-13,0.806768,0.007559493702503417,-0.19323199999999996
2018-12-14,0.779946,-0.03324623683636441,-0.22005399999999997
2018-12-17,0.776949,-0.0038425737166419838,-0.223051
2018-12-18,0.7692479999999999,-0.009911847495781667,-0.23075200000000007
2018-12-19,0.763417,-0.007580130205083302,-0.236583
2018-12-20,0.7713,0.010325942440370106,-0.22870000000000001
2018-12-21,0.770178,-0.0014546868922598044,-0.22982199999999997
2018-12-24,0.7774840000000001,0.009486118793317955,-0.22251599999999994
2018-12-25,0.764154,-0.0171450473578878,-0.235846
2018-12-26,0.773936,0.012801084598130785,-0.22606400000000004
2018-12-27,0.764212,-0.012564346405904314,-0.235788
2018-12-28,0.759062,-0.006738967720998912,-0.24093799999999999
2019-01-02,0.767432,0.01102676724694418,-0.232568
2019-01-03,0.762879,-0.005932773196843488,-0.23712100000000003
2019-01-04,0.778307,0.020223390603228086,-0.22169300000000003
2019-01-07,0.788933,0.013652710305830595,-0.211067
2019-01-08,0.789419,0.0006160218928603634,-0.21058100000000002
2019-01-09,0.78901,-0.0005181025539036099,-0.21099
2019-01-10,0.79296,0.005006273684744267,-0.20704
2019-01-11,0.798934,0.0075337974172720035,-0.20106599999999997
2019-01-14,0.7903560000000001,-0.010736806795054399,-0.20964399999999994
2019-01-15,0.795668,0.006721021919236403,-0.20433199999999996
2019-01-16,0.797536,0.002347712865164775,-0.20246399999999998
2019-01-17,0.784737,-0.016048178389439505,-0.21526299999999998
2019-01-18,0.787794,0.003895572656826385,-0.212206
2019-01-21,0.791809,0.005096510001345589,-0.20819100000000001
2019-01-22,0.7883910000000001,-0.004316697587423146,-0.21160899999999994
2019-01-23,0.78364,-0.006026197660805477,-0.21636
2019-01-24,0.785851,0.0028214486243682835,-0.21414900000000003
2019-01-25,0.775232,-0.013512739692384312,-0.22476799999999997
2019-01-28,0.763809,-0.01473494386196661,-0.23619100000000004
2019-01-29,0.7377659999999999,-0.034096220390176124,-0.2622340000000001
2019-01-30,0.725124,-0.017135514512731542,-0.274876
2019-01-31,0.703627,-0.0296459640006399,-0.296373
2019-02-01,0.7262040000000001,0.032086602702852574,-0.27379599999999993
2019-02-11,0.743282,0.02351680794928135,-0.256718
2019-02-12,0.7595959999999999,0.02194860093477291,-0.24040400000000006
2019-02-13,0.769108,0.01252244614242315,-0.230892
2019-02-14,0.77296,0.005008399340534764,-0.22704000000000002
2019-02-15,0.774408,0.0018733181535914856,-0.22559200000000001
2019-02-18,0.802864,0.03674548816644463,-0.19713599999999998
2019-02-19,0.807937,0.006318629307080714,-0.19206299999999998
2019-02-20,0.822603,0.018152405447454445,-0.17739700000000003
2019-02-21,0.826858,0.005172604524904534,-0.17314200000000002
2019-02-22,0.8411649999999999,0.017302850066154063,-0.15883500000000006
2019-02-25,0.873436,0.03836464902843084,-0.126564
2019-02-26,0.874234,0.0009136330538241921,-0.12576600000000004
2019-02-27,0.869634,-0.005261749142677963,-0.13036599999999998
2019-02-28,0.882098,0.014332466301915536,-0.11790199999999995
2019-03-01,0.89144,0.01059065999469433,-0.10855999999999999
2019-03-04,0.90082,0.010522300996141043,-0.09918000000000005
2019-03-05,0.919441,0.020671166270731067,-0.08055900000000005
2019-03-06,0.94377,0.02646064293413075,-0.05623
2019-03-07,0.970609,0.02843807283554267,-0.029390999999999945
2019-03-08,0.923826,-0.048199635486586234,-0.07617399999999996
2019-03-11,0.968991,0.04888907651440855,-0.031008999999999953
2019-03-12,0.987318,0.01891348836057305,-0.012681999999999971
2019-03-13,0.977095,-0.010354313402571425,-0.022904999999999953
2019-03-14,0.951037,-0.026668850009466838,-0.04896299999999998
2019-03-15,0.974294,0.024454358768375872,-0.025706000000000007
2019-03-18,0.994931,0.02118149141840142,-0.00506899999999999
2019-03-19,1.006478,0.011605829952026747,0.006477999999999984
2019-03-20,1.005951,-0.0005236080669422938,0.00595100000000004
2019-03-21,1.019559,0.013527497860233773,0.019559000000000104
2019-03-22,1.024333,0.004682416613457141,0.024332999999999938
2019-03-25,1.032039,0.007522944198810277,0.03203899999999993
2019-03-26,1.013754,-0.017717353704656436,0.013754000000000044
2019-03-27,1.028244,0.014293408460040569,0.028243999999999936
2019-03-28,1.021399,-0.006656980249823974,0.021398999999999946
2019-03-29,1.038809,0.017045248722585615,0.03880900000000009
2019-04-01,1.073414,0.033312187322212194,0.07341400000000009
2019-04-02,1.07636,0.0027445142321600446,0.07635999999999998
2019-04-03,1.095821,0.01808038202831752,0.09582099999999993
2019-04-04,1.08904,-0.006188054435897761,0.08904000000000001
2019-04-08,1.090688,0.0015132593844120468,0.0906880000000001
2019-04-09,1.102805,0.011109501525642385,0.10280500000000004
2019-04-10,1.10285,4.080503806203062e-05,0.10285000000000011
2019-04-11,1.112492,0.00874280273835959,0.11249200000000004
2019-04-12,1.111512,-0.0008809052110037019,0.11151200000000006
2019-04-15,1.08437,-0.024418989628542054,0.08437000000000006
2019-04-16,1.090132,0.005313684443501776,0.0901320000000001
2019-04-17,1.110006,0.018230819753938032,0.11000600000000005
2019-04-18,1.10894,-0.0009603551692513035,0.10894000000000004
2019-04-19,1.127465,0.016705141847169314,0.12746499999999994
2019-04-22,1.125696,-0.0015690065767007821,0.12569600000000003
2019-04-23,1.107672,-0.016011427596793526,0.10767199999999999
2019-04-24,1.116925,0.008353555926303047,0.11692499999999995
2019-04-25,1.06999,-0.0420216218635987,0.06999
2019-04-26,1.066006,-0.0037233992841054775,0.06600600000000001
2019-04-29,1.025517,-0.03798196257807174,0.025517000000000012
2019-04-30,1.04917,0.023064464070317703,0.049169999999999936
2019-05-06,0.979154,-0.06673465691927905,-0.02084600000000003
2019-05-07,1.011295,0.03282527569718363,0.011295000000000055
2019-05-08,1.024456,0.013014006793270028,0.024456000000000033
2019-05-09,1.03132,0.006700141343308097,0.031320000000000014
2019-05-10,1.0464579999999999,0.01467827638366348,0.04645799999999989
2019-05-13,1.044029,-0.0023211633911727203,0.044029000000000096
2019-05-14,1.041125,-0.0027815319306264685,0.04112500000000008
2019-05-15,1.069154,0.026921839356465194,0.06915399999999994
2019-05-16,1.069864,0.0006640764567125146,0.06986399999999993
2019-05-17,1.02645,-0.04057898947903649,0.026450000000000085
2019-05-20,1.026527,7.501583126301448e-05,0.026526999999999967
2019-05-21,1.045921,0.018892829901210773,0.0459210000000001
2019-05-22,1.044427,-0.0014284061606948395,0.044426999999999994
2019-05-23,1.02485,-0.018744249239056376,0.02485000000000004
2019-05-24,1.019474,-0.0052456457042494575,0.01947399999999999
2019-05-27,1.049044,0.029005153638052672,0.04904400000000009
2019-05-28,1.046696,-0.00223822832979359,0.04669600000000007
2019-05-29,1.055054,0.007985126531485642,0.055053999999999936
2019-05-30,1.052972,-0.0019733587096014693,0.05297200000000002
2019-05-31,1.067461,0.013760099983665341,0.067461
2019-06-03,1.043425,-0.022516981885052467,0.04342500000000005
2019-06-04,1.025864,-0.016830150705608893,0.02586400000000011
2019-06-05,1.033194,0.007145196634251505,0.033193999999999946
2019-06-06,1.011719,-0.020785060695280744,0.011719000000000035
2019-06-10,1.024545,0.01267743316078862,0.02454500000000004
2019-06-11,1.06136,0.03593302392769471,0.06136000000000008
2019-06-12,1.05864,-0.0025627496796563065,0.058640000000000025
2019-06-13,1.076622,0.016985944230333283,0.07662199999999997
2019-06-14,1.047938,-0.026642591364471446,0.047938000000000036
2019-06-17,1.060369,0.01186234300120792,0.060368999999999895
2019-06-18,1.064395,0.0037967914942818037,0.06439499999999998
2019-06-19,1.074564,0.009553784074521232,0.07456400000000007
2019-06-20,1.084494,0.009240957262666605,0.08449400000000007
2019-06-21,1.115161,0.028277703703293966,0.11516100000000007
2019-06-24,1.110393,-0.004275615807941779,0.11039299999999996
2019-06-25,1.105865,-0.00407783550508678,0.1058650000000001
2019-06-26,1.114361,0.007682673744082491,0.11436099999999993
2019-06-27,1.119853,0.004928384966810695,0.11985299999999999
2019-06-28,1.10447,-0.013736624360518701,0.10447000000000006
2019-07-01,1.123432,0.017168415620161692,0.12343199999999999
2019-07-02,1.123935,0.0004477351544196484,0.1239349999999999
2019-07-03,1.112397,-0.010265718213241737,0.11239700000000008
2019-07-04,1.118232,0.005245429464480589,0.11823199999999989
2019-07-05,1.124165,0.005305696850027797,0.12416500000000008
2019-07-08,1.113555,-0.00943811629075808,0.11355500000000007
2019-07-09,1.114995,0.001293155704028992,0.11499499999999996
2019-07-10,1.106681,-0.007456535679532084,0.10668100000000003
2019-07-11,1.120513,0.012498633300833895,0.12051300000000009
2019-07-12,1.1201699999999999,-0.0003061097907834931,0.12016999999999989
2019-07-15,1.121648,0.0013194425846076996,0.12164799999999998
2019-07-16,1.127936,0.00560603683151939,0.12793600000000005
2019-07-17,1.129466,0.0013564599409896516,0.12946600000000008
2019-07-18,1.116034,-0.011892345586321462,0.11603399999999997
2019-07-19,1.116807,0.0006926312280810532,0.1168070000000001
2019-07-22,1.0769090000000001,-0.03572506261153452,0.07690900000000012
2019-07-23,1.097723,0.019327538352822637,0.097723
2019-07-24,1.108085,0.009439539847484246,0.10808499999999999
2019-07-25,1.108879,0.0007165515280866952,0.10887899999999995
2019-07-26,1.111159,0.0020561305606834335,0.11115900000000001
2019-07-29,1.117553,0.005754351987429462,0.11755300000000002
2019-07-30,1.121267,0.0033233323162302764,0.12126700000000001
2019-07-31,1.108664,-0.01123996336287425,0.1086640000000001
2019-08-01,1.107372,-0.0011653666034073806,0.10737200000000002
2019-08-02,1.0883099999999999,-0.017213727636241627,0.08830999999999989
2019-08-05,1.085118,-0.002932987843537127,0.08511800000000003
2019-08-06,1.050437,-0.03196057940242436,0.050437000000000065
2019-08-07,1.039092,-0.010800266936522807,0.039091999999999905
2019-08-08,1.049282,0.009806638873170126,0.04928200000000005
2019-08-09,1.03524,-0.013382484403620887,0.03523999999999994
2019-08-12,1.045673,0.01007785634249081,0.045673000000000075
2019-08-13,1.033994,-0.011168883580239708,0.03399400000000008
2019-08-14,1.047156,0.012729280827548317,0.047155999999999976
2019-08-15,1.043865,-0.0031427982077167904,0.04386500000000004
2019-08-16,1.051245,0.007069879725826622,0.051244999999999985
2019-08-19,1.08088,0.028190383783038175,0.08088000000000006
2019-08-20,1.085133,0.003934756864776734,0.0851329999999999
2019-08-21,1.089255,0.0037986127046178986,0.08925500000000008
2019-08-22,1.09054,0.0011797053949718084,0.09054000000000006
2019-08-23,1.083645,-0.006322555798045082,0.08364499999999997
2019-08-26,1.07041,-0.012213409372995643,0.07041000000000008
2019-08-27,1.08859,0.01698414626171263,0.08858999999999995
2019-08-28,1.086491,-0.0019281823275979493,0.0864910000000001
2019-08-29,1.086665,0.00016014858843726998,0.08666499999999999
2019-08-30,1.069852,-0.015472109619799945,0.06985200000000003
2019-09-02,1.091146,0.019903687612865983,0.09114599999999995
2019-09-03,1.1002939999999999,0.008383845974782478,0.10029399999999988
2019-09-04,1.105136,0.0044006420102262744,0.1051359999999999
2019-09-05,1.111448,0.005711514238971649,0.11144799999999999
2019-09-06,1.116136,0.004217921126314472,0.11613600000000002
2019-09-09,1.129704,0.012156224689464423,0.12970400000000004
2019-09-10,1.135121,0.004795061361206221,0.13512100000000005
2019-09-11,1.127698,-0.006539390954796831,0.1276980000000001
2019-09-12,1.132457,0.004220101481070326,0.13245700000000005
2019-09-16,1.1442269999999999,0.010393330607696205,0.14422699999999988
2019-09-17,1.115905,-0.02475208153626851,0.11590499999999992
2019-09-18,1.118703,0.0025073819007890297,0.118703
2019-09-19,1.1344750000000001,0.014098469388211354,0.13447500000000012
2019-09-20,1.142879,0.007407831816478971,0.14287899999999998
2019-09-23,1.1332740000000001,-0.008404214269401966,0.13327400000000011
2019-09-24,1.138427,0.0045470027548499825,0.13842700000000008
2019-09-25,1.112245,-0.022998400424445453,0.11224499999999993
2019-09-26,1.077136,-0.031565887012303784,0.0771360000000001
2019-09-27,1.092029,0.01382648059297975,0.09202899999999992
2019-09-30,1.089975,-0.0018809024302468558,0.08997499999999992
2019-10-08,1.099761,0.008978187573109642,0.09976099999999999
2019-10-09,1.119772,0.01819577162674446,0.11977199999999999
2019-10-10,1.139373,0.017504456264310964,0.13937299999999997
2019-10-11,1.13667,-0.002372357428164329,0.13667000000000007
2019-10-14,1.153982,0.01523045386963684,0.15398200000000006
2019-10-15,1.146722,-0.006291259309070707,0.14672200000000002
2019-10-16,1.135649,-0.009656220077752131,0.1356489999999999
2019-10-17,1.128554,-0.0062475289460034444,0.12855400000000006
2019-10-18,1.111945,-0.014717062719196483,0.11194499999999996
2019-10-21,1.119033,0.006374416000791472,0.11903299999999994
2019-10-22,1.131844,0.011448277217919411,0.13184400000000007
2019-10-23,1.139012,0.006333028226504611,0.1390119999999999
2019-10-24,1.140825,0.0015917303768528956,0.14082499999999998
2019-10-25,1.141334,0.00044616834308519593,0.14133400000000007
2019-10-28,1.157324,0.01400992172317661,0.15732400000000002
2019-10-29,1.13347,-0.020611341335702082,0.13346999999999998
2019-10-30,1.1182509999999999,-0.01342691028434817,0.11825099999999988
2019-10-31,1.106417,-0.010582597288086415,0.10641699999999998
2019-11-01,1.120819,0.0130167920413371,0.12081900000000001
2019-11-04,1.109062,-0.01048965087137177,0.10906199999999999
2019-11-05,1.10009,-0.008089719059890199,0.10009000000000001
2019-11-06,1.08153,-0.016871346889799854,0.0815300000000001
2019-11-07,1.086223,0.004339223137592052,0.08622299999999994
2019-11-08,1.083962,-0.0020815246961257694,0.08396200000000009
2019-11-11,1.049574,-0.031724359341010144,0.04957400000000001
2019-11-12,1.055289,0.005445066284035072,0.05528899999999992
2019-11-13,1.057472,0.002068627646076182,0.05747199999999997
2019-11-14,1.062312,0.004576953337771528,0.06231199999999992
2019-11-15,1.044422,-0.01684062685915244,0.04442199999999996
2019-11-18,1.054564,0.009710634207245716,0.05456400000000006
2019-11-19,1.068798,0.013497521250488198,0.06879799999999991
2019-11-20,1.057811,-0.01027977223011256,0.05781100000000006
2019-11-21,1.063645,0.005515162916626792,0.06364499999999995
2019-11-22,1.061415,-0.002096564173196813,0.061415
2019-11-25,1.066284,0.004587272650188767,0.06628400000000001
2019-11-26,1.061878,-0.004132107393527318,0.0618780000000001
2019-11-27,1.060144,-0.0016329559516254921,0.060143999999999975
2019-11-28,1.061393,0.0011781418373353336,0.06139300000000003
2019-11-29,1.064881,0.0032862474125983088,0.06488099999999997
2019-12-02,1.062035,-0.002672599097927275,0.06203500000000006
2019-12-03,1.065804,0.00354884726021254,0.06580399999999997
2019-12-04,1.065064,-0.0006943115244453235,0.06506400000000001
2019-12-05,1.070493,0.0050973462627597055,0.07049299999999992
2019-12-06,1.075099,0.004302690442627988,0.07509900000000003
2019-12-09,1.073594,-0.0013998710816399695,0.07359399999999994
2019-12-10,1.074844,0.0011643135114391967,0.07484399999999991
2019-12-11,1.075933,0.0010131702833156009,0.07593300000000003
2019-12-12,1.064149,-0.01095235483993895,0.06414900000000001
2019-12-13,1.075046,0.01024010735338754,0.07504599999999995
2019-12-16,1.08702,0.01113812804289327,0.0870200000000001
2019-12-17,1.095329,0.0076438336001176665,0.095329
2019-12-18,1.099366,0.0036856506127382893,0.09936600000000007
2019-12-19,1.109253,0.008993365266890097,0.10925300000000004
2019-12-20,1.104355,-0.004415584181426624,0.10435499999999998
2019-12-23,1.089801,-0.013178733287756206,0.08980100000000002
2019-12-24,1.111106,0.0195494406777017,0.11110599999999993
2019-12-25,1.11759,0.005835626843883723,0.11759000000000008
2019-12-26,1.130621,0.0116599110586173,0.1306210000000001
2019-12-27,1.126636,-0.0035246116956965112,0.12663599999999997
2019-12-30,1.135385,0.007765595986636509,0.1353850000000001
2019-12-31,1.134265,-0.0009864495303355536,0.13426500000000008
2020-01-02,1.148655,0.012686629667670202,0.14865499999999998
2020-01-03,1.152672,0.003497133604084768,0.15267199999999992
2020-01-06,1.157318,0.004030634907415287,0.15731800000000007
2020-01-07,1.172065,0.012742392324322172,0.1720649999999999
2020-01-08,1.156387,-0.013376391241100016,0.15638700000000005
2020-01-09,1.172026,0.013524019208102533,0.172026
2020-01-10,1.17208,4.607406320333851e-05,0.17208
2020-01-13,1.1850990000000001,0.011107603576547831,0.18509900000000012
2020-01-14,1.190681,0.004710155016585116,0.1906810000000001
2020-01-15,1.17507,-0.01311098438624625,0.17507000000000006
2020-01-16,1.169665,-0.004599725973771895,0.16966499999999995
2020-01-17,1.16195,-0.006595905665297219,0.16195000000000004
2020-01-20,1.164532,0.002222126597529961,0.1645319999999999
2020-01-21,1.151805,-0.010928853822823159,0.15180499999999997
2020-01-22,1.153439,0.0014186429126459288,0.1534390000000001
2020-01-23,1.104941,-0.04204643678599407,0.10494099999999995
2020-02-03,0.994485,-0.09996551852089841,-0.005515000000000048
2020-02-04,0.968155,-0.026476015223960148,-0.03184500000000001
2020-02-05,0.990411,0.022988054598695573,-0.009588999999999959
2020-02-06,1.010554,0.020338021286112395,0.010553999999999952
2020-02-07,1.027631,0.01689865163068971,0.02763099999999996
2020-02-10,1.046548,0.01840835864235313,0.046548000000000034
2020-02-11,1.034942,-0.011089792345883809,0.03494200000000003
2020-02-12,1.051449,0.01594968606936442,0.05144900000000008
2020-02-13,1.033854,-0.016734049868324608,0.03385400000000005
2020-02-14,1.033484,-0.00035788418867654936,0.03348400000000007
2020-02-17,1.067966,0.03336481261441859,0.06796599999999997
2020-02-18,1.084809,0.015771101327195725,0.08480899999999991
2020-02-19,1.089689,0.004498487752221836,0.08968899999999991
2020-02-20,1.112501,0.02093441339684987,0.11250099999999996
2020-02-21,1.115949,0.0030993230567883945,0.11594900000000008
2020-02-24,1.115463,-0.000435503773021928,0.1154630000000001
2020-02-25,1.097064,-0.016494496007487536,0.09706400000000004
2020-02-26,1.095483,-0.0014411192054429867,0.09548299999999998
2020-02-27,1.098593,0.0028389304078657585,0.09859299999999993
2020-02-28,1.04077,-0.05263368690679804,0.04076999999999997
2020-03-02,1.08563,0.04310270280657602,0.0856300000000001
2020-03-03,1.10033,0.013540524856534786,0.10033000000000003
2020-03-04,1.124686,0.02213517762852968,0.12468600000000007
2020-03-05,1.160073,0.03146389303325536,0.1600729999999999
2020-03-06,1.169575,0.008190863850809471,0.16957500000000003
2020-03-09,1.142999,-0.022722783917234812,0.1429990000000001
2020-03-10,1.167876,0.021764673459906625,0.16787599999999991
2020-03-11,1.187029,0.01639985751912021,0.1870289999999999
2020-03-12,1.165619,-0.01803662758028657,0.16561899999999996
2020-03-13,1.151488,-0.012123172323031728,0.15148800000000007
2020-03-16,1.118486,-0.028660307358826076,0.11848600000000009
2020-03-17,1.119264,0.0006955831364898746,0.11926400000000004
2020-03-18,1.102031,-0.01539672499070821,0.10203099999999998
2020-03-19,1.120693,0.016934187876747497,0.12069299999999994
2020-03-20,1.152754,0.02860819153862848,0.15275400000000006
2020-03-23,1.114615,-0.03308511616528775,0.11461499999999991
2020-03-24,1.135348,0.018601041615266434,0.13534800000000002
2020-03-25,1.155584,0.01782361002970001,0.15558399999999994
2020-03-26,1.147041,-0.007392798792645094,0.14704099999999998
2020-03-27,1.147309,0.0002336446561195249,0.1473089999999999
2020-03-30,1.123829,-0.020465280059687396,0.12382899999999997
2020-03-31,1.131951,0.0072270781408914075,0.13195099999999993
2020-04-01,1.131411,-0.00047705245191709267,0.13141099999999994
2020-04-02,1.149547,0.016029541872935704,0.1495470000000001
2020-04-03,1.153233,0.0032064804657834234,0.15323299999999995
2020-04-07,1.196593,0.03759864658746337,0.19659300000000002
2020-04-08,1.2191939999999999,0.018887792256849112,0.2191939999999999
2020-04-09,1.219824,0.0005167348264509819,0.21982400000000002
2020-04-10,1.194444,-0.02080628025026554,0.19444400000000006
2020-04-13,1.178951,-0.012970888547307324,0.17895100000000008
2020-04-14,1.20837,0.024953539205615716,0.20836999999999994
2020-04-15,1.201872,-0.005377491993346362,0.20187200000000005
2020-04-16,1.1979009999999999,-0.003304012407311374,0.19790099999999988
2020-04-17,1.183446,-0.012066940423290262,0.183446
2020-04-20,1.1936390000000001,0.008612982763894772,0.19363900000000012
2020-04-21,1.186755,-0.0057672378332143115,0.186755
2020-04-22,1.205089,0.015448850015378213,0.20508900000000008
2020-04-23,1.204553,-0.0004447804270059086,0.20455299999999998
2020-04-24,1.191371,-0.010943478618209435,0.19137099999999996
2020-04-27,1.177965,-0.011252582109183451,0.17796499999999993
2020-04-28,1.145332,-0.027702860441524035,0.14533200000000002
2020-04-29,1.139039,-0.005494476710683149,0.1390389999999999
2020-04-30,1.156093,0.014972270484153949,0.15609300000000004
2020-05-06,1.179859,0.02055716970866528,0.179859
2020-05-07,1.175845,-0.0034021014375446024,0.17584500000000003
2020-05-08,1.188792,0.0110108049955564,0.18879200000000007
2020-05-11,1.186395,-0.002016332545979438,0.1863950000000001
2020-05-12,1.185088,-0.0011016566994973553,0.18508799999999992
2020-05-13,1.196406,0.009550345628341672,0.19640600000000008
2020-05-14,1.190651,-0.0048102400021399205,0.1906509999999999
2020-05-15,1.189081,-0.0013186063758396926,0.18908100000000005
2020-05-18,1.190257,0.0009889990673468407,0.1902569999999999
2020-05-19,1.20045,0.008563696747845295,0.20045000000000002
2020-05-20,1.194699,-0.0047907034861927045,0.19469899999999996
2020-05-21,1.193699,-0.0008370309174109414,0.19369900000000007
2020-05-22,1.189822,-0.003247887449013609,0.18982199999999994
2020-05-25,1.202463,0.010624278253385855,0.20246300000000006
2020-05-26,1.213552,0.009221905372556183,0.21355199999999996
2020-05-27,1.224095,0.008687720015293943,0.22409499999999993
2020-05-28,1.219887,-0.0034376416863070025,0.21988699999999994
2020-05-29,1.247022,0.0222438635709703,0.24702200000000007
2020-06-01,1.268429,0.01716649746355725,0.26842900000000003
2020-06-02,1.286954,0.01460468027772932,0.28695399999999993
2020-06-03,1.286997,3.341222763197926e-05,0.28699699999999995
2020-06-04,1.305225,0.01416320317762998,0.3052250000000001
2020-06-05,1.309586,0.003341186385488859,0.3095859999999999
2020-06-08,1.296631,-0.009892439289973964,0.2966310000000001
2020-06-09,1.301228,0.0035453417356210437,0.30122800000000005
2020-06-10,1.292628,-0.006609141518627015,0.2926280000000001
2020-06-11,1.289634,-0.002316211624690312,0.28963399999999995
2020-06-12,1.286556,-0.0023867236750891863,0.28655600000000003
2020-06-15,1.293833,0.005656185972472194,0.293833
2020-06-16,1.312324,0.014291643511952445,0.31232400000000005
2020-06-17,1.315092,0.0021092352193512465,0.3150919999999999
2020-06-18,1.310317,-0.0036309246805547035,0.31031699999999995
2020-06-19,1.31964,0.00711507215429541,0.3196399999999999
2020-06-22,1.321924,0.001730775059864964,0.3219240000000001
2020-06-23,1.316857,-0.0038330494037479568,0.31685699999999994
2020-06-24,1.313064,-0.002880343120019835,0.313064
2020-06-29,1.2958720000000001,-0.013093040400163236,0.29587200000000013
2020-06-30,1.3163909999999999,0.01583412559265085,0.31639099999999987
2020-07-01,1.320478,0.0031047006550486422,0.32047800000000004
2020-07-02,1.3392330000000001,0.014203190056933934,0.3392330000000001
2020-07-03,1.362418,0.01731214807281467,0.3624179999999999
2020-07-06,1.406381,0.03226836404099198,0.4063810000000001
2020-07-07,1.406368,-9.24358335330222e-06,0.40636800000000006
2020-07-08,1.427643,0.015127619513527035,0.427643
2020-07-09,1.458845,0.021855603957011693,0.45884499999999995
2020-07-10,1.4488349999999999,-0.0068615925612385276,0.4488349999999999
2020-07-13,1.5146920000000001,0.045455141544758604,0.5146920000000001
2020-07-14,1.526578,0.007847139880582832,0.526578
2020-07-15,1.490428,-0.023680414626701007,0.4904280000000001
2020-07-16,1.430712,-0.040066343359088874,0.430712
2020-07-17,1.443589,0.009000413779992167,0.443589
2020-07-20,1.498157,0.03780023261468468,0.49815699999999996
2020-07-21,1.492612,-0.0037012142252113023,0.49261200000000005
2020-07-22,1.4842520000000001,-0.005600919729976672,0.4842520000000001
2020-07-23,1.46998,-0.009615617833090395,0.46998000000000006
2020-07-24,1.429276,-0.027690172655410294,0.429276
2020-07-27,1.433979,0.0032904771366761842,0.4339789999999999
2020-07-28,1.457359,0.016304283396060937,0.45735900000000007
2020-07-29,1.478091,0.014225732986861805,0.47809100000000004
2020-07-30,1.489045,0.007410910424324291,0.48904499999999995
2020-07-31,1.49627,0.0048521031936576975,0.49627
2020-08-03,1.5316130000000001,0.023620736899089056,0.5316130000000001
2020-08-04,1.5263309999999999,-0.00344865184612575,0.5263309999999999
2020-08-05,1.538754,0.008139125785953327,0.538754
2020-08-06,1.534953,-0.0024701804187023946,0.534953
2020-08-07,1.514308,-0.013449923222404903,0.514308
2020-08-10,1.5388169999999999,0.016184950485634397,0.5388169999999999
2020-08-11,1.515509,-0.01514670035488297,0.515509
2020-08-12,1.518042,0.0016713856532688531,0.5180419999999999
2020-08-13,1.534628,0.01092591641074514,0.5346280000000001
2020-08-14,1.552346,0.011545468999653252,0.552346
2020-08-17,1.582783,0.01960709790214299,0.582783
2020-08-18,1.590388,0.004804827951778501,0.5903879999999999
2020-08-19,1.5718290000000001,-0.011669479397480198,0.5718290000000001
2020-08-20,1.570444,-0.0008811391060987717,0.570444
2020-08-21,1.586355,0.010131529682051665,0.586355
2020-08-24,1.591019,0.0029400733127200596,0.591019
2020-08-25,1.591568,0.00034506187543970057,0.5915680000000001
2020-08-26,1.568951,-0.014210514410945785,0.568951
2020-08-27,1.604392,0.02258897824087569,0.604392
2020-08-28,1.611216,0.004253324623907373,0.611216
2020-08-31,1.6042290000000001,-0.004336476301128989,0.6042290000000001
2020-09-01,1.615215,0.006848149484892652,0.6152150000000001
2020-09-02,1.625891,0.006609646393823665,0.625891
2020-09-03,1.603763,-0.013609768428510804,0.603763
2020-09-04,1.6079189999999999,0.0025914053385691638,0.6079189999999999
2020-09-07,1.599315,-0.005351015816095095,0.599315
2020-09-08,1.625793,0.016555837968130094,0.625793
2020-09-09,1.6049229999999999,-0.012836812558548405,0.6049229999999999
2020-09-10,1.530529,-0.04635362568796131,0.530529
2020-09-11,1.553379,0.014929478631244608,0.5533790000000001
2020-09-14,1.601005,0.03065961365513492,0.601005
2020-09-15,1.590061,-0.006835706321966506,0.590061
