date,bond_code,side,reason,price,quantity,notional,fee
2018-03-21,123005,sell,rebalance_resize,124.64,3.293076970594922e-05,0.00410449113614951,4.10449113614951e-06
2018-03-21,110042,sell,rebalance_resize,107.0,2.636272730650414e-06,0.0002820811821795943,2.820811821795943e-07
2018-03-21,128027,sell,rebalance_resize,109.847,1.3442758039102241e-06,0.00014766466423212637,1.4766466423212638e-07
2018-03-21,113017,buy,rebalance,101.29,2.9530874207690575e-06,0.00029911822484969785,2.991182248496979e-07
2018-03-21,110043,buy,rebalance,96.54,0.0003418124349853364,0.03299857247348438,3.299857247348438e-05
2018-03-21,128026,buy,rebalance,95.808,3.17442919125331e-06,0.00030413571195559715,3.0413571195559714e-07
2018-03-21,128025,buy,rebalance,102.401,4.379785940848653e-20,4.484944601288429e-18,4.484944601288429e-21
2018-03-21,110041,buy,rebalance,102.3,1.5971004514999554e-06,0.00016338337618844543,1.6338337618844544e-07
2018-03-21,128034,buy,rebalance,95.388,1.0280328607685608e-05,0.0009806199852299149,9.80619985229915e-07
2018-03-21,113018,buy,rebalance,103.68,7.429652178916276e-06,0.0007703063379100396,7.703063379100396e-07
2018-03-21,128030,buy,rebalance,103.5,2.2910215790026654e-06,0.00023712073342677586,2.3712073342677586e-07
2018-03-21,113503,buy,rebalance,105.32,3.0860225925237425e-06,0.0003250198994446005,3.2501989944460054e-07
2018-03-21,128014,buy,rebalance,104.6,5.753268069569191e-06,0.0006017918400769373,6.017918400769373e-07
2018-03-21,128018,buy,rebalance,96.178,2.592756828806866e-07,2.4936616628098676e-05,2.4936616628098677e-08
2018-03-21,128015,buy,rebalance,107.0,1.6018153709487965e-06,0.00017139424469152123,1.7139424469152124e-07
2018-03-21,113016,buy,rebalance,100.33,0.00032890035356806916,0.03299857247348438,3.299857247348438e-05
2018-03-21,128033,buy,rebalance,100.0,1.1117586400501918e-06,0.00011117586400501917,1.1117586400501917e-07
2018-03-21,128023,buy,rebalance,95.12,0.00010562589354385782,0.010047134993891756,1.0047134993891757e-05
2018-03-21,113009,buy,rebalance,111.9,9.001400536019217e-05,0.010072567199805505,1.0072567199805505e-05
2018-04-02,123005,sell,rebalance,131.5,0.00040961030723262403,0.05386375540109006,5.3863755401090065e-05
2018-04-02,128027,sell,rebalance,117.658,0.00046477217123339065,0.05468416412297828,5.468416412297828e-05
2018-04-02,128033,sell,rebalance,99.538,0.0005099299852539041,0.050757410872203104,5.0757410872203104e-05
2018-04-02,128023,sell,rebalance,94.498,0.00047893726034357073,0.04525861322794675,4.525861322794675e-05
2018-04-02,128026,sell,rebalance_resize,98.401,8.144050304616874e-06,0.0008013826940246049,8.013826940246049e-07
2018-04-02,113503,sell,rebalance_resize,111.86,2.29924050267875e-05,0.0025719304262964496,2.5719304262964496e-06
2018-04-02,110042,sell,rebalance_resize,113.48,2.3637684896765306e-05,0.002682404482084927,2.682404482084927e-06
2018-04-02,128015,sell,rebalance_resize,109.45,6.0631328874921626e-06,0.0006636098945360172,6.636098945360173e-07
2018-04-02,113505,buy,rebalance,104.3,0.00039972468350828823,0.04169128448991446,4.169128448991446e-05
2018-04-02,113017,buy,rebalance,99.9,1.0310797955724957e-05,0.0010300487157769232,1.0300487157769233e-06
2018-04-02,110043,buy,rebalance,94.31,0.0001651583290737782,0.015576082014948023,1.5576082014948023e-05
